"","virus","antigen","affinity","dcy","covi","n","cv","cv_se","cv_t","I","I_se","I_t","Pr_t_I","Pr_t_cv"
"2744","WT","NTD","R3b","Hosp","Odynophagia",49,-0.0430860522503273,0.0558615070105889,-0.771301286987479,0.0999524287038671,0.0267576465132892,3.73547160263985,0.000515690676214014,0.444472476156549
"2745","WT","NTD","R3b","Hosp","Fever",49,0.0409864453570587,0.0647360933903893,0.633131275158837,0.0568759066299986,0.0621657114875452,0.914907997817956,0.365011137141473,0.529783171582661
"2746","WT","NTD","R3b","Hosp","Headache",49,-0.00212257062468052,0.0396649244841153,-0.0535125341163968,0.0938028104691513,0.0308067721967797,3.0448762976524,0.00384363300597826,0.957555273979145
"2747","WT","NTD","R3b","Hosp","Myalgia",49,-0.0188124661335697,0.0395942621214634,-0.47513112066235,0.103221985823672,0.0333463877815864,3.09544729401457,0.00334090890712995,0.636941844005107
"2748","WT","NTD","R3b","Hosp","Severe.fatigue",49,-0.0202444702622012,0.0468557129446286,-0.432059806370356,0.106470914415662,0.0403636604570839,2.637791350189,0.0113467150013314,0.667716564375508
"2749","WT","NTD","R3b","Hosp","Altered.mental.status",49,-0.0197286553752823,0.0648333290512922,-0.304298046451913,0.0946115601039205,0.0259115826905817,3.65132308719644,0.00066535850302752,0.76227321587938
"2750","WT","NTD","R3b","Hosp","Immunosupressive.drugs",49,0.0830515822307186,0.0586931947520389,1.41501212502721,0.0813152294085144,0.0260675794227101,3.11940084999502,0.00312499654189502,0.163799247843624
"2751","WT","NTD","R3b","Hosp","Obesity",49,-0.0241235849622805,0.0417159698364367,-0.578281772109487,0.100352211289933,0.0283336225940899,3.54180659238631,0.000923426722041452,0.565894444076866
"2752","WT","NTD","R3b","Hosp","Hypertension",49,-0.0619124050174776,0.0392280363762169,-1.57826928739706,0.117566656026012,0.0291854058802734,4.0282686664802,0.000208564586149549,0.121356668882738
"2753","WT","NTD","R3b","Hosp","Cardiovascular",49,-0.0991488535995904,0.0993503136140672,-0.997972225681548,0.0994499982187467,0.0258775458162715,3.8431000731226,0.000370923952198506,0.32351378761346
"2754","WT","NTD","R3b","Hosp","Chronic.pulmonary.disease",49,-0.0250473521242092,0.0991936396228454,-0.252509659081413,0.0936829457314429,0.0254816782338126,3.67648256413235,0.000616712629406259,0.801772088481628
"2755","WT","NTD","R3b","Hosp","Asthma",49,-0.000452456394273881,0.000203746811903665,-2.22067962706483,0.0928614144411269,0.0250201396536265,3.71146667151665,0.000544902043661374,0.0312298410447765
"2756","WT","NTD","R3b","Hosp","Rheumatologic.disease",49,-0.0250473521242092,0.0991936396228454,-0.252509659081413,0.0936829457314429,0.0254816782338126,3.67648256413235,0.000616712629406259,0.801772088481628
"2757","WT","NTD","R3b","Hosp","Immunocompromise",49,0.202182058970212,0.0520326113028222,3.88567965181569,0.0646121893163019,0.0231173109795003,2.79496994151258,0.00754571335944742,0.000325241599984574
"2758","WT","NTD","R3b","Hosp","Smoker",49,0.0518707404284832,0.0439120714846465,1.18124102723369,0.0805863943234943,0.0269957730770603,2.98514860431883,0.00452863067973078,0.243578307322021
"2759","WT","NTD","R3b","Hosp","Allergic.disease",49,-0.05157820268392,0.0555536294931036,-0.928439836506504,0.0999021125015444,0.0261793483738345,3.81606566653102,0.000403079107553497,0.358025876496043
"2760","WT","NTD","R3b","Hosp","Neurological.disease",49,0.108604379266058,0.0718129857046922,1.51232229380711,0.0784843905326781,0.0264517680296583,2.96707541230059,0.00475743301542522,0.137292323993447
"2761","WT","NTD","R3av","Hosp","Age",48,-0.00171854400961565,0.00314679536810847,-0.546125123683736,0.516346090693118,0.175704923938106,2.93871155753727,0.00518393461580795,0.58767746049616
"2762","WT","NTD","R3av","Hosp","Sex",48,0.0259963571699694,0.108121832571286,0.240435780191106,0.410208886163173,0.0977323649189832,4.19726757357425,0.00012556830800877,0.811084457014295
"2763","WT","NTD","R3av","Hosp","Cough",48,0.225610234197799,0.142569331283413,1.58245979108445,0.233464282677099,0.138586163744144,1.68461465682907,0.0989874558451096,0.120548468222431
"2764","WT","NTD","R3av","Hosp","Dyspnea",48,-0.0933134825699743,0.104029183174513,-0.896993321705094,0.480188385633721,0.0882523279171665,5.44108463727354,2.09157952603407e-06,0.374496407172961
"2765","WT","NTD","R3av","Hosp","Odynophagia",48,-0.0119539927468329,0.14687738354626,-0.0813875659969654,0.429463450345893,0.0708272371313865,6.06353526891394,2.51270964485685e-07,0.935494654592174
"2766","WT","NTD","R3av","Hosp","Fever",48,0.107302493543188,0.169018653677747,0.634855923937084,0.333490576153327,0.162109126926701,2.05719802749982,0.0454903948611095,0.528737233610752
"2767","WT","NTD","R3av","Hosp","Headache",48,-0.115138415704107,0.10285012766023,-1.11947761586132,0.479603429866572,0.0803767312302014,5.9669436978343,3.4957998526962e-07,0.268876316206451
"2768","WT","NTD","R3av","Hosp","Myalgia",48,-0.111093476317754,0.103018557833065,-1.07838314430468,0.487598590368747,0.086077300358198,5.66465942054035,9.79784787469308e-07,0.28660953695482
"2769","WT","NTD","R3av","Hosp","Severe.fatigue",48,0.146124795478141,0.120963934977573,1.20800299283611,0.330024379693902,0.103813716540969,3.17900553693847,0.00267353297327164,0.233356485030065
"2770","WT","NTD","R3av","Hosp","Altered.mental.status",48,-0.167684134540415,0.167599165924448,-1.00050697517197,0.442703643106441,0.0674273773787339,6.56563639750974,4.50248600108854e-08,0.322415068452234
"2771","WT","NTD","R3av","Hosp","Immunosupressive.drugs",48,-0.0154849559261171,0.156583882161358,-0.0988924001140808,0.429652976810207,0.0700123856415019,6.13681383477265,1.95553300417201e-07,0.921662925293138
"2772","WT","NTD","R3av","Hosp","Obesity",48,0.0294216388653211,0.109655122607432,0.268310664980525,0.418113639731059,0.0749413268100368,5.57921319955949,1.30979917923917e-06,0.78968638533232
"2773","WT","NTD","R3av","Hosp","Hypertension",48,0.051516895122658,0.106532052895514,0.483581173200385,0.407588549360755,0.0779470848705758,5.22904159966366,4.2753087989144e-06,0.631028007329979
"2774","WT","NTD","R3av","Hosp","Cardiovascular",48,-0.409524215581539,0.254814746574548,-1.60714488108219,0.455052837685866,0.0668254802056543,6.80957078475827,1.95349964986877e-08,0.115017610470425
"2775","WT","NTD","R3av","Hosp","Chronic.pulmonary.disease",48,-0.186625636225342,0.257489611164901,-0.724788993936627,0.433743444649784,0.0665923806311989,6.51340950028407,5.38446118590979e-08,0.472333518427152
"2776","WT","NTD","R3av","Hosp","Asthma",48,-0.00189318038496057,0.000531264670796627,-3.56353525658268,0.427458429128595,0.0656838280832064,6.50781846312464,5.0005143233403e-08,0.000865596513902391
"2777","WT","NTD","R3av","Hosp","Rheumatologic.disease",48,-0.186625636225342,0.257489611164901,-0.724788993936627,0.433743444649784,0.0665923806311989,6.51340950028407,5.38446118590979e-08,0.472333518427152
"2778","WT","NTD","R3av","Hosp","Immunocompromise",48,0.0899266770183354,0.156052513667021,0.576259073982091,0.414651088616807,0.069798872972338,5.94065592980473,3.82426974941226e-07,0.567311325247772
"2779","WT","NTD","R3av","Hosp","Smoker",48,0.0650310526510987,0.116279036931878,0.559267210728593,0.411695571521159,0.0719317929901102,5.72341595291199,8.0224694742004e-07,0.57875238031889
"2780","WT","NTD","R3av","Hosp","Allergic.disease",48,-0.195586423209415,0.143557266254611,-1.36242788896889,0.454764635290809,0.0680971556733631,6.67817371803527,3.06262143574202e-08,0.179843293144325
"2781","WT","NTD","R3av","Hosp","Neurological.disease",48,0.0236161435295819,0.19206018813577,0.122962201374536,0.42428821330414,0.0712283096053076,5.95673568073169,3.61987162165966e-07,0.902684574374176
"2782","WT","S1","R2a","Hosp","Age",44,0.00937588625659888,0.0136270399886425,0.68803542547855,3.88576088032248,0.747376545271112,5.19920099835741,5.89658780137348e-06,0.495304986457399
"2783","WT","S1","R2a","Hosp","Sex",44,-0.0517132952565881,0.456601224118737,-0.113257022813282,4.39839168521644,0.409071865649928,10.7521246376314,1.67367653994446e-13,0.91037954508224
"2784","WT","S1","R2a","Hosp","Cough",44,-0.137476637948917,0.599357037950428,-0.229373527370321,4.48147591155228,0.580949775867672,7.71405050438141,1.64848582796303e-09,0.81971903409023
"2785","WT","S1","R2a","Hosp","Dyspnea",44,0.360015318607977,0.44069830032838,0.816920143190288,4.17201440441226,0.360682385992184,11.5670034535667,1.73019758766626e-14,0.418695757052109
"2786","WT","S1","R2a","Hosp","Odynophagia",44,0.48313164596597,0.637059251545657,0.758377882110302,4.28618371731109,0.292417996669387,14.6577288885442,6.71923897928937e-18,0.452562377852162
"2787","WT","S1","R2a","Hosp","Fever",44,-0.626956918411754,0.685116616599247,-0.915109783096221,4.9096149609811,0.655555743392287,7.48924101492186,3.38882191411616e-09,0.365484942939565
"2788","WT","S1","R2a","Hosp","Headache",44,-0.0407759477976816,0.450343160560872,-0.0905441702431939,4.38303527568945,0.345614407739864,12.681865042468,8.90317933367851e-16,0.928295704314633
"2789","WT","S1","R2a","Hosp","Myalgia",44,0.165350694995308,0.439506813248321,0.37621872974671,4.27228868620336,0.367904907538187,11.6124808304165,1.52823511502639e-14,0.708694150495693
"2790","WT","S1","R2a","Hosp","Severe.fatigue",44,0.465090541245165,0.521157433821959,0.89241851130162,4.05741413064785,0.438957869160705,9.24328828733767,1.40229636011268e-11,0.377376706113638
"2791","WT","S1","R2a","Hosp","Altered.mental.status",44,-0.305071770006148,0.768637134922346,-0.396899598192024,4.38237498955585,0.278935305936685,15.711080298134,5.9447946091744e-19,0.693500033725529
"2792","WT","S1","R2a","Hosp","Immunosupressive.drugs",44,-1.83366880105926,0.571500485134867,-3.2085166132913,4.63599787120448,0.260607799333467,17.7891754700418,6.90386639780249e-21,0.00259084126149697
"2793","WT","S1","R2a","Hosp","Obesity",44,0.302047131541086,0.463377463710279,0.65183819929995,4.27447810070923,0.306816981351915,13.9316868377845,3.83798387019681e-17,0.518143157574959
"2794","WT","S1","R2a","Hosp","Hypertension",44,0.315727678948367,0.44736968302644,0.705742232715638,4.24119740408703,0.324701860207342,13.0618204693338,3.35582033789357e-16,0.484339348979432
"2795","WT","S1","R2a","Hosp","Cardiovascular",44,-2.34881285866188,1.00018267749833,-2.3483838617729,4.52966206181296,0.268227918774234,16.8873623689619,4.5367006775574e-20,0.0237583972836054
"2796","WT","S1","R2a","Hosp","Chronic.pulmonary.disease",44,-2.93998299927879,0.948998857533692,-3.09798370771422,4.46777136165753,0.250386711179044,17.8434843471496,6.17845649325389e-21,0.00351098139795543
"2797","WT","S1","R2a","Hosp","Asthma",44,-0.0123963711868103,0.00227824803242468,-5.44118595095072,4.36415603151478,0.272358941271602,16.0235460276766,1.68141216215599e-19,2.51584879043089e-06
"2798","WT","S1","R2a","Hosp","Rheumatologic.disease",44,-2.93998299927879,0.948998857533692,-3.09798370771422,4.46777136165753,0.250386711179044,17.8434843471496,6.17845649325389e-21,0.00351098139795543
"2799","WT","S1","R2a","Hosp","Immunocompromise",44,-2.05192797393886,0.616630195728253,-3.32764757248952,4.65335281948548,0.259581843693278,17.9263416627238,5.21847218922291e-21,0.00185695510408409
"2800","WT","S1","R2a","Hosp","Smoker",44,-0.392415991378651,0.503163305429437,-0.779897872408907,4.4550093951188,0.297403190698314,14.9796960303562,3.16159116508262e-18,0.43993015422579
"2801","WT","S1","R2a","Hosp","Allergic.disease",44,0.434967466440089,0.635041337119144,0.684943547790625,4.30673649409005,0.286629758974013,15.025433889021,2.8431032886388e-18,0.497233762647047
"2802","WT","S1","R2a","Hosp","Neurological.disease",44,-0.877966574647488,0.770336576612233,-1.13971814568197,4.48740491240791,0.292146072064062,15.3601411811004,1.31616965862271e-18,0.261018528497972
"2803","WT","S1","IgG4","Hosp","Age",47,-0.000956263122109923,0.00285478666330971,-0.334968330348466,0.335356689111088,0.159148799509419,2.10718956187439,0.0408358896736696,0.739240704694174
"2804","WT","S1","IgG4","Hosp","Sex",47,0.0693350399493638,0.0967147455362424,0.716902469886368,0.239261092657896,0.0868837858950124,2.75380602022811,0.00853086468256527,0.477222767264249
"2805","WT","S1","IgG4","Hosp","Cough",47,0.140507077481614,0.127780077965716,1.09960081194591,0.164584523240617,0.124232502437962,1.32481049653496,0.192073563278204,0.277486188897365
"2806","WT","S1","IgG4","Hosp","Dyspnea",47,0.00492429916032708,0.0933137073552085,0.0527714448380259,0.282997426106999,0.0778817546903587,3.63368066413163,0.000726878138584714,0.958152880812447
"2807","WT","S1","IgG4","Hosp","Odynophagia",47,0.388110302950156,0.126614104037897,3.06530070957963,0.222021804372615,0.0567679029896214,3.91104466925979,0.00031431835178101,0.003708237823228
"2808","WT","S1","IgG4","Hosp","Fever",47,0.056517020257848,0.149536336351755,0.37794840797024,0.236130247840437,0.143517565111264,1.64530556003632,0.107033090650589,0.707286153863951
"2809","WT","S1","IgG4","Hosp","Headache",47,0.13474434859463,0.0910700107763591,1.47956882233738,0.225820438582837,0.0697535497144642,3.23740425408071,0.00229572374191065,0.146113053307292
"2810","WT","S1","IgG4","Hosp","Myalgia",47,0.197114483149184,0.0877914018163285,2.24525954787206,0.177582627904626,0.0732015789365701,2.42593985655013,0.0194370156203075,0.0298261049474692
"2811","WT","S1","IgG4","Hosp","Severe.fatigue",47,0.0765693730873876,0.107642098827064,0.711332962862443,0.2343100767092,0.0925917482115525,2.53057190554229,0.0150397897104822,0.480632233655539
"2812","WT","S1","IgG4","Hosp","Altered.mental.status",47,-0.243991957902546,0.145238656772887,-1.67993813302805,0.307523765832587,0.0578858539821763,5.31258925414276,3.41281848515432e-06,0.10005715332102
"2813","WT","S1","IgG4","Hosp","Immunosupressive.drugs",47,-0.191003564342884,0.13518644283256,-1.41288993438091,0.312383341428059,0.0599624769705776,5.20964705279503,4.81061995890264e-06,0.164723184179042
"2814","WT","S1","IgG4","Hosp","Obesity",47,-0.11561131470747,0.0959556947890427,-1.20484057732728,0.321835708218746,0.064625914431126,4.9799791778844,1.03007290004499e-05,0.234705418428115
"2815","WT","S1","IgG4","Hosp","Hypertension",47,0.152128949849128,0.0935303327668578,1.6265199251278,0.225517222025764,0.0675640062300739,3.33783081568337,0.00172532450284401,0.110980784402337
"2816","WT","S1","IgG4","Hosp","Cardiovascular",47,-0.273200907677592,0.227316576132013,-1.20185211446671,0.303895369746595,0.0592234350438781,5.13133642993591,6.2412540220904e-06,0.235849650895452
"2817","WT","S1","IgG4","Hosp","Chronic.pulmonary.disease",47,-0.184898324181076,0.22699101263008,-0.814562312572254,0.291842181792604,0.0582460047776231,5.01050986942067,9.31285869223553e-06,0.419709898630954
"2818","WT","S1","IgG4","Hosp","Asthma",47,-0.00111464555756202,0.000480804083249678,-2.318294699222,0.285728927762135,0.0575441194149368,4.96538882977447,1.0321864778974e-05,0.0250352784636152
"2819","WT","S1","IgG4","Hosp","Rheumatologic.disease",47,-0.184898324181076,0.22699101263008,-0.814562312572254,0.291842181792604,0.0582460047776231,5.01050986942067,9.31285869223553e-06,0.419709898630954
"2820","WT","S1","IgG4","Hosp","Immunocompromise",47,-0.223267458085365,0.134076473698114,-1.6652247178582,0.317040445359722,0.0594925734817229,5.3290759973112,3.22991892249958e-06,0.102973657144343
"2821","WT","S1","IgG4","Hosp","Smoker",47,-0.17541852883796,0.102465276893748,-1.7119802352153,0.327334458781553,0.0613653248427661,5.33419255288339,3.17515799858884e-06,0.0939411547358605
"2822","WT","S1","IgG4","Hosp","Allergic.disease",47,-0.0676751554207421,0.137771449189878,-0.491213207226058,0.294950213462637,0.0609960527127183,4.83556230846291,1.65644752336914e-05,0.625717004926042
"2823","WT","S1","IgG4","Hosp","Neurological.disease",47,-0.219506111409268,0.166004560340835,-1.32228964649276,0.314806890902711,0.0611615825335636,5.14713448969301,5.9222506423037e-06,0.192904416099058
"2824","WT","S1","C1q","Hosp","Age",47,-3.1497854356303e-05,0.000626488455113865,-0.0502768312794818,0.0372342937945548,0.0348203147856306,1.06932674284497,0.290753842642345,0.960129332953604
"2825","WT","S1","C1q","Hosp","Sex",47,0.000211178914341099,0.0213157391698502,0.00990718232468328,0.0354731344569282,0.0193073411492751,1.83728739149876,0.0729268543676151,0.992140126052682
"2826","WT","S1","C1q","Hosp","Cough",47,-0.0135933520267771,0.0286477986845021,-0.474499006938737,0.0472993127266693,0.0279020313702722,1.6951924431231,0.097105706282239,0.637490695242254
"2827","WT","S1","C1q","Hosp","Dyspnea",47,-0.0113623880585507,0.0208152910436618,-0.545867364271638,0.0420445804018522,0.0176210620762461,2.38604121703481,0.0213993443608928,0.587914207547007
"2828","WT","S1","C1q","Hosp","Odynophagia",47,-0.0832017024870676,0.0259039368641074,-3.21193272372247,0.0497091542094257,0.012620647396513,3.93871666386622,0.000288711889658303,0.00246656275273943
"2829","WT","S1","C1q","Hosp","Fever",47,-0.00148083799609474,0.0332486150084294,-0.044538336280152,0.0369078759195235,0.0319032458507801,1.15686899358615,0.253568172297986,0.964676814844534
"2830","WT","S1","C1q","Hosp","Headache",47,-0.0470848967633409,0.019417415761716,-2.42487967199914,0.0553883476437251,0.0147979815888014,3.74296638439132,0.000523976322967504,0.0194869825508739
"2831","WT","S1","C1q","Hosp","Myalgia",47,-0.0365825396992693,0.0198185712661907,-1.84587169316675,0.055321188689421,0.0165656735151562,3.33950736375475,0.00171705683790242,0.0716456360948599
"2832","WT","S1","C1q","Hosp","Severe.fatigue",47,0.0150329600620909,0.0240155384615876,0.625968061725363,0.0256708056838166,0.0205816184123121,1.24726856603561,0.218897218711675,0.534569770773548
